0.33224,0.78534
0.13308,0.73795
0.17718,0.24495
0.21780,0.13208
0.22619,0.34212
0.75136,0.63806
0.79587,0.71911
0.70343,0.81723
0.22606,0.85845
0.19567,0.31287
0.35244,0.77337
0.30369,0.57083
0.39016,0.76533
0.26906,0.17722
0.70394,0.79115
0.75657,0.66574
0.58014,0.65233
0.74462,0.17203
0.23936,0.31740
0.70557,0.76062
0.77291,0.13237
0.76526,0.65629
0.79582,0.70159
0.75517,0.33827
0.69802,0.23000
0.19855,0.29694
0.10145,0.18746
0.23090,0.66733
0.16664,0.32470
0.91861,0.19106
0.16447,0.07302
0.17258,0.71418
0.88533,0.21954
0.82214,0.26851
0.55970,0.66076
0.18111,0.71213
0.70997,0.19070
0.21808,0.73289
0.74465,0.31377
0.25855,0.67059
0.11597,0.78014
0.29837,0.83349
0.31482,0.79919
0.72096,0.18172
0.27450,0.81226
0.77748,0.65139
0.76137,0.14897
0.67413,0.75157
0.55208,0.64765
0.31576,0.23237
0.69712,0.65874
0.87415,0.74801
0.24382,0.13632
0.19703,0.30724
0.79430,0.70013
0.83932,0.68927
0.67469,0.21955
0.87224,0.22997
0.35508,0.23874
0.80416,0.24633
0.22491,0.32944
0.68576,0.77760
0.23131,0.34290
0.12065,0.78886
0.20237,0.70268
0.31842,0.82964
0.65941,0.75513
0.15387,0.28674
0.77726,0.33956
0.78921,0.29951
0.30717,0.19484
0.29164,0.81256
0.72172,0.18050
0.24954,0.16859
0.29802,0.39031
0.26613,0.81536
0.80822,0.93280
0.26476,0.15693
0.32949,0.78232
0.21639,0.68720
0.80669,0.31763
0.33663,0.74238
0.69021,0.16562
0.73825,0.63281
0.73062,0.81124
0.70633,0.78544
0.73713,0.18710
0.70205,0.79915
0.72142,0.21159
0.37415,0.77015
0.32458,0.80563
0.30000,0.20972
0.26279,0.31887
0.24411,0.18892
0.16934,0.73800
0.83824,0.25360
0.34135,0.70241
0.72406,0.81546
0.61878,0.72033
0.23794,0.71388
0.25773,0.84202
0.25220,0.61730
0.74248,0.33715
0.91264,0.00000
0.73284,0.15117
0.22361,0.12409
0.21639,0.31461
0.22653,0.67305
0.21779,0.29289
0.06616,0.11251
0.69425,0.18014
0.80741,0.72042
0.22677,0.69835
0.70162,0.43112
0.82875,0.29791
0.31094,0.21917
0.77311,0.62928
0.23488,0.31467
0.18488,0.73687
0.71444,0.82282
0.22685,0.35607
0.36912,0.26567
0.26100,0.78776
0.72597,0.16259
0.66866,0.76401
0.23673,0.83722
0.08805,0.78692
0.76042,0.16647
0.82246,0.30213
0.76994,0.87873
0.42211,0.34210
0.91330,0.88141
0.82124,0.27881
0.67598,0.78269
0.19546,0.74605
0.84282,0.25054
0.31409,0.23781
0.75139,0.66925
0.36827,0.23898
0.26597,0.61137
0.88764,0.78607
0.69680,0.25635
0.83089,0.25762
0.79392,0.28428
0.18661,0.71117
0.80980,0.71271
0.88177,0.22288
0.24865,0.80438
0.24313,0.84495
0.21556,0.90258
0.30208,0.83399
0.70059,0.22032
0.68939,0.20435
0.19017,0.08099
0.72261,0.64437
0.36318,0.77758
0.66866,0.78197
0.77731,0.12322
0.21587,0.14730
0.19128,0.28429
0.32497,0.21300
0.70264,0.62620
0.26171,0.62753
0.69452,0.77689
0.27141,0.64984
0.73922,0.81717
0.26359,0.35724
0.13034,0.76163
0.75033,0.61571
0.70940,0.60877
0.78855,0.70341
0.23765,0.15434
0.78102,0.31127
0.68936,0.17711
0.74546,0.62636
0.81609,0.27652
0.73790,0.13022
0.73334,0.14046
0.13318,0.18334
0.81065,0.73349
0.32944,0.22200
0.66598,0.26131
0.25621,0.80377
0.16540,0.28575
0.86095,0.29170
0.82190,0.28718
0.13666,0.25068
0.21999,0.08823
0.23833,0.34597
0.15956,0.24781
0.33151,0.44104
0.68233,0.22936
0.27673,0.15317
0.72257,0.59675
0.24717,0.33033
0.11899,0.23416
0.77793,0.28249
0.32077,0.22933
0.28981,0.83560
0.17007,0.23339
0.30596,0.40924
0.27903,0.19587
0.77248,0.67419
0.18247,0.10929
0.20825,0.08795
0.21478,0.14355
0.76498,0.68141
0.36047,0.75453
0.70876,0.60237
0.67499,0.19182
0.07852,0.21721
0.87988,0.19210
0.69183,0.20860
0.31700,0.24907
0.12957,0.22359
0.91891,0.19646
0.38886,0.25641
0.23851,0.86795
0.23381,0.85024
0.79719,0.32623
0.16594,0.30180
0.20133,0.08883
0.31742,0.79161
0.31465,0.75352
0.25900,0.34446
0.25870,0.80334
0.28697,0.81141
0.84214,0.25121
0.35133,0.24820
0.18120,0.68110
0.30265,0.15287
0.67237,0.40032
0.19871,0.13324
0.81258,0.12291
0.73132,0.62298
0.36149,0.26195
0.07741,0.15898
0.89886,0.80754
0.11594,0.20733
0.33002,0.16998
0.70242,0.19818
0.81125,0.26318
0.73401,0.18634
0.27391,0.17940
0.28602,0.45798
0.32557,0.23939
0.32204,0.24748
0.18273,0.24893
0.24487,0.16693
0.09792,0.82980
0.66757,0.79649
0.23213,0.27345
0.85107,0.25067
0.37391,0.22375
0.56523,0.36699
0.18059,0.73817
0.18584,0.25419
0.21252,0.33106
0.23188,0.37241
0.20994,0.09099
0.30667,0.38189
0.13710,0.72394
0.83986,0.27402
0.23409,0.18272
0.15825,0.29016
0.22999,0.09562
0.38918,0.73631
0.32258,0.23765
0.21279,0.31153
0.33050,0.76829
0.84040,0.26506
0.23249,0.35495
0.27985,0.14949
0.32250,0.80753
0.78492,0.73292
0.27088,0.21789
0.20865,0.31724
0.25087,0.14404
0.85430,0.20825
0.23707,0.14872
0.29809,0.17864
0.78505,0.66214
0.28405,0.43730
0.64443,0.25084
0.40084,0.33435
0.87971,0.74199
0.30906,0.78380
0.31471,0.61113
0.66500,0.77343
0.15409,0.28542
0.68761,0.78258
0.17875,0.24559
0.35818,0.69298
0.65525,0.20347
0.16535,0.74759
0.70046,0.64586
0.82520,0.29398
0.16447,0.25935
0.16963,0.28826
0.95587,0.10691
0.23729,0.32305
0.37373,0.25519
0.18767,0.87634
0.33294,0.20679
0.69993,0.60847
0.73738,0.17886
0.23045,0.10392
0.88570,0.80139
0.34619,0.76524
0.79201,0.72175
0.68023,0.76904
0.70349,0.77736
0.75264,0.68737
0.15585,0.22399
0.80335,0.10862
0.10313,0.21017
0.79767,0.27780
0.27867,0.18414
0.72518,0.18928
0.18333,0.30138
0.77425,0.32772
0.33124,0.41729
0.84748,0.24553
0.82620,0.69366
0.75353,0.86738
0.34850,0.20340
0.34210,0.23383
0.28988,0.18788
0.70783,0.62161
0.24756,0.17461
0.88790,0.20833
0.82677,0.05922
0.14181,0.78798
0.26043,0.19067
0.80486,0.69428
0.23274,0.11472
0.23292,0.36586
0.23191,0.11946
0.23792,0.12857
0.73110,0.84002
0.30548,0.36613
0.25747,0.35465
0.19308,0.89598
0.89063,0.23475
0.79476,0.30962
0.23049,0.87789
0.21063,0.13775
0.72264,0.20303
0.19117,0.26430
0.34061,0.24274
0.79066,0.66360
0.33655,0.24236
0.12132,0.24624
0.22203,0.34463
0.64311,0.76396
0.16179,0.71063
0.76785,0.68960
0.82548,0.73740
0.17865,0.30592
0.25977,0.86634
0.41173,0.46812
0.77203,0.13038
0.30586,0.38163
0.37813,0.30206
0.73469,0.16915
0.30482,0.21611
0.15375,0.05716
0.27293,0.18348
0.26427,0.41665
0.34401,0.19679
0.70464,0.83208
0.84970,0.24739
0.27121,0.82262
0.82747,0.32377
0.64137,0.27015
0.32055,0.27654
0.72852,0.58980
0.75030,0.17471
0.22949,0.13396
0.40772,0.33728
0.37847,0.25258
0.78439,0.14313
0.75243,0.15021
0.40119,0.68877
0.66702,0.43275
0.30550,0.80467
0.26785,0.87602
0.24813,0.70883
0.24287,0.80660
0.78752,0.17024
0.26908,0.84980
0.19264,0.69682
0.83383,0.05905
0.73107,0.17201
0.72642,0.17760
0.63578,0.26000
0.29809,0.78189
0.30587,0.64688
0.85085,0.27530
0.34168,0.81212
0.94812,0.17911
0.13158,0.87966
0.27445,0.61241
0.25541,0.60440
0.20806,0.67922
0.94368,0.18475
0.77285,0.29794
0.68905,0.20413
0.82234,0.30461
0.40844,0.69491
0.72796,0.16521
0.84312,0.21440
0.20917,0.67446
0.86488,0.20898
0.18483,0.71503
0.37014,0.77521
0.83154,0.26059
0.19903,0.73437
0.13743,0.77912
0.78243,0.30789
0.81449,0.10428
0.72181,0.19487
0.73957,0.38717
0.86684,0.24663
0.24658,0.63728
0.77277,0.36688
0.20252,0.69200
0.74803,0.18976
0.26063,0.81153
0.33301,0.72221
0.18007,0.74119
0.23071,0.69773
0.30602,0.76391
0.24276,0.64260
0.72688,0.15611
0.32523,0.62150
0.37560,0.75488
0.73819,0.17613
0.13079,0.76504
0.80983,0.17905
0.34430,0.82455
0.68112,0.21887
0.18981,0.86933
0.74220,0.33187
0.71852,0.20024
0.71574,0.13701
0.10922,0.75573
0.78632,0.30316
0.66345,0.18765
0.41329,0.68323
0.65394,0.25808
0.33558,0.77934
0.74899,0.14389
0.69320,0.18895
0.62285,0.26442
0.80983,0.31419
0.28385,0.86784
0.14210,0.91831
0.69733,0.29118
0.83120,0.25396
0.31361,0.74117
0.71003,0.18352
0.34318,0.76272
0.76785,0.34879
0.80013,0.30604
0.26318,0.66211
0.11132,0.76136
0.18736,0.89336
0.19677,0.72879
0.21042,0.69922
0.30128,0.83458
0.76874,0.15238
0.60442,0.29440
0.83301,0.23326
0.70026,0.40040
0.98840,0.17279
0.21707,0.92331
0.81256,0.27506
0.38527,0.73723
0.10776,0.78972
0.82193,0.30191
0.28785,0.62916
0.19267,0.69043
0.24916,0.62432
0.17616,0.72563
0.23839,0.85550
0.73125,0.18205
0.65533,0.23661
0.75296,0.34854
0.26525,0.69031
0.22578,0.69321
0.72045,0.35947
0.85553,0.25453
0.91252,0.19158
0.23936,0.84820
0.75862,0.31875
0.74938,0.36393
0.24455,0.61877
0.79945,0.11064
0.82101,0.05654
0.63514,0.21336
0.79485,0.35044
0.85546,0.26728
0.13479,0.77584
0.78237,0.32820
0.34064,0.78878
0.83079,0.33512
0.75951,0.34921
0.81020,0.29434
0.36433,0.71944
0.18480,0.91587
0.74274,0.15819
0.80638,0.28342
0.25837,0.80887
0.26363,0.87267
0.32065,0.78828
0.63469,0.24065
0.12978,0.78575
0.85892,0.23493
0.34888,0.62412
0.11495,0.78182
0.73641,0.20134
0.24499,0.86569
0.17419,0.74191
0.69544,0.20178
0.77297,0.31570
0.36232,0.56920
0.68393,0.19024
0.67244,0.20893
0.37408,0.55776
0.32952,0.78567
0.21962,0.64332
0.27359,0.81097
0.31146,0.61046
0.11848,0.78605
0.27262,0.65179
0.17790,0.70046
0.39374,0.67694
0.63373,0.30011
0.27808,0.80948
0.66652,0.23592
0.80743,0.28765
0.79255,0.33346
0.30838,0.72489
0.38597,0.73314
0.76490,0.33318
0.29465,0.78426
0.35137,0.78153
0.19088,0.68167
0.67769,0.25526
0.31446,0.78777
0.77023,0.34344
0.70821,0.19097
0.41579,0.65529
0.66840,0.21511
0.25610,0.64732
0.68847,0.21682
0.40170,0.70949
0.80510,0.26864
0.19212,0.70799
0.21951,0.68501
0.74315,0.12529
0.74005,0.36446
0.19842,0.74624
0.67736,0.20936
0.34613,0.78611
0.82682,0.21960
0.76839,0.14991
0.23361,0.65629
0.74918,0.39275
0.27771,0.82529
0.86892,0.25861
0.69687,0.16969
